gene_id	gene_name	T47D_count	T47D_FPKM												
ENSG00000259784	RP11-20I23.3	6	0.911635668												
ENSG00000169811	RBMY1HP	0	0												
ENSG00000259786	CTD-2118P12.1	2	0.053277661												
ENSG00000259781	RP11-673C5.1	974	136.5269807												
ENSG00000259780	RP11-304L19.12	4	0.295665968												
ENSG00000115694	STK25	521	2.176760667												
ENSG00000169814	BTD	177	1.533580912												
ENSG00000105298	CACTIN	290	2.385732531												
ENSG00000048471	SNX29	219	1.627994709												
ENSG00000105290	APLP1	275	4.004739379												
ENSG00000185127	C6orf120	604	20.5071844												
ENSG00000109736	MFSD10	1042	11.71662302												
ENSG00000109738	GLRB	144	2.488901622												
ENSG00000066933	MYO9A	512	1.354187998												
ENSG00000229558	SACS-AS1	0	0												
ENSG00000169035	KLK7	0	0												
ENSG00000090776	EFNB1	31	0.847028287												
ENSG00000229553	USP9YP17	0	0												
ENSG00000227274	AC005358.3	0	0												
ENSG00000250174	MYLK-AS2	0	0												
ENSG00000213585	VDAC1	3211	60.54947352												
ENSG00000138696	BMPR1B	8	0.061939429												
ENSG00000213587	RP11-646D13.1	0	0												
ENSG00000267659	LINC01482	0	0												
ENSG00000267656	RP11-807E13.3	1	0.127566231												
ENSG00000213588	ZBTB9	189	3.774619282												
ENSG00000267654	RP11-973H7.4	0	0												
ENSG00000105122	RASAL3	4	0.046115458												
ENSG00000014216	CAPN1	3147	17.99578935												
ENSG00000267653	RP1-193H18.3	0	0												
ENSG00000105127	AKAP8	328	4.240522459												
ENSG00000267651	RP11-95O2.1	1	0.042642196												
ENSG00000258782	RP11-701B16.2	0	0												
ENSG00000258783	KRT18P6	1	0.071598438												
ENSG00000258780	BMS1P15	0	0												
ENSG00000258781	RP11-496I2.4	0	0												
ENSG00000258786	RP11-928F19.3	0	0												
ENSG00000258787	RP11-164C12.1	0	0												
ENSG00000258784	RP11-813I20.2	0	0												
ENSG00000261178	RP11-90K18.1	0	0												
ENSG00000224486	HCG19P	0	0												
ENSG00000258788	RP11-404P21.9	0	0												
ENSG00000258789	RP11-507K2.3	4	0.504444026												
ENSG00000186564	FOXD2	131	2.537350558												
ENSG00000186566	GPATCH8	808	3.70156193												
ENSG00000186567	CEACAM19	19	0.184938118												
ENSG00000235969	CHEK2P4	0	0												
ENSG00000235968	AC079112.1	0	0												
ENSG00000235967	COX5BP3	0	0												
ENSG00000235965	AP000431.1	0	0												
ENSG00000235964	FXYD6P2	0	0												
ENSG00000235963	MCCD1P1	0	0												
ENSG00000235962	RP11-462L8.2	0	0												
ENSG00000235961	PNMA6A	0	0												
ENSG00000133318	RTN3	3986	22.36417679												
ENSG00000133317	LGALS12	1	0.021835107												
ENSG00000133316	WDR74	625	6.820231881												
ENSG00000133315	MACROD1	645	16.1340437												
ENSG00000133313	CNDP2	1677	6.780998379												
ENSG00000242561	ATP5LP5	0	0												
ENSG00000213211	KRT18P64	1	0.074300266												
ENSG00000100519	PSMC6	1195	8.199452688												
ENSG00000242562	DCAF13P1	1	0.068099266												
ENSG00000242565	RN7SL372P	0	0												
ENSG00000253006	RN7SKP283	0	0												
ENSG00000213210	AC005229.5	0	0												
ENSG00000242568	RP11-875H7.1	0	0												
ENSG00000261173	RP11-169E6.1	1	0.175527178												
ENSG00000282815	RP13-147D17.3	3	0.053310851												
ENSG00000223889	RP11-73B2.3	0	0												
ENSG00000213212	NCLP1	9	0.415157231												
ENSG00000223883	RP11-424D14.1	0	0												
ENSG00000261175	CTD-2015G9.2	0	0												
ENSG00000223881	RP11-553K8.2	0	0												
ENSG00000108064	TFAM	1153	15.25274327												
ENSG00000223886	RP11-251G23.2	6	1.173509413												
ENSG00000108061	SHOC2	1399	12.53518597												
ENSG00000261174	RP11-844G16.1	0	0												
ENSG00000213216	RP11-355O1.7	1	0.237721847												
ENSG00000181938	GINS3	262	2.19304169												
ENSG00000250266	LINC01612	0	0												
ENSG00000181935	OR4C16	0	0												
ENSG00000257932	RP11-155I9.1	0	0												
ENSG00000256433	RP1-102E24.8	2	0.100468135												
ENSG00000256436	TAS2R31	2	0.177418264												
ENSG00000260388	LINC00562	1	0.036668836												
ENSG00000260385	RP11-450H6.3	0	0												
ENSG00000260387	RP11-463O9.6	0	0												
ENSG00000260386	LINC01225	0	0												
ENSG00000260381	RP11-429P3.5	0	0												
ENSG00000211804	TRDV1	0	0												
ENSG00000260382	RP11-540B6.2	0	0												
ENSG00000217004	RP3-329A5.1	0	0												
ENSG00000007516	BAIAP3	137	1.133331694												
ENSG00000216352	RP11-486E2.1	0	0												
ENSG00000216359	RP11-360O19.1	0	0												
ENSG00000054654	SYNE2	4716	10.67620586												
ENSG00000228239	RP11-85G21.1	0	0												
ENSG00000228238	GS1-304P7.2	0	0												
ENSG00000223229	RN7SKP270	0	0												
ENSG00000228235	AP001476.4	0	0												
ENSG00000228234	GLRXP	0	0												
ENSG00000228237	EFCAB14-AS1	2	0.201271164												
ENSG00000228236	TXNP5	1	0.287530234												
ENSG00000223223	RN7SKP192	0	0												
ENSG00000228232	GAPDHP1	389	35.04900304												
ENSG00000255304	OR4A46P	0	0												
ENSG00000107562	CXCL12	3819	40.98773506												
ENSG00000107560	RAB11FIP2	189	1.50612724												
ENSG00000107566	ERLIN1	833	11.32734495												
ENSG00000239198	RPL5P22	0	0												
ENSG00000239199	RPL21P6	0	0												
ENSG00000218586	RP4-791C19.1	2	0.040379859												
ENSG00000211808	TRAV8-7	0	0												
ENSG00000218582	GAPDHP63	2	0.179884854												
ENSG00000196539	OR2T3	1	0.094641613												
ENSG00000196534	OR9K1P	0	0												
ENSG00000196535	MYO18A	1379	7.004124866												
ENSG00000125304	TM9SF2	3865	83.36799927												
ENSG00000189252	SPANXN3	0	0												
ENSG00000150722	PPP1R1C	3	0.024733089												
ENSG00000103260	METRN	439	6.14306585												
ENSG00000187080	OR2AK2	0	0												
ENSG00000239440	RP11-260O18.1	0	0												
ENSG00000239443	PABPC1P10	0	0												
ENSG00000140319	SRP14	3088	61.1193092												
ENSG00000239445	ST3GAL6-AS1	0	0												
ENSG00000239446	RP1-76B20.12	0	0												
ENSG00000229048	DUTP1	0	0												
ENSG00000271871	AC005740.6	0	0												
ENSG00000205978	NYNRIN	386	4.326891467												
ENSG00000013364	MVP	112	0.97124419												
ENSG00000247049	CTC-338M12.7	0	0												
ENSG00000205971	AC074389.6	0	0												
ENSG00000205976	RP11-404K5.2	0	0												
ENSG00000270002	RP11-93H12.4	0	0												
ENSG00000187082	DEFB106B	0	0												
ENSG00000185133	INPP5J	350	3.492321178												
ENSG00000185130	HIST1H2BL	4	0.742194284												
ENSG00000118058	KMT2A	2194	6.656673507												
ENSG00000229549	TSPY8	0	0												
ENSG00000229544	NKX1-2	21	0.565257454												
ENSG00000152380	FAM151B	37	0.828893271												
ENSG00000169020	ATP5I	123	8.324164603												
ENSG00000229547	UBE2DNL	0	0												
ENSG00000169026	MFSD7	399	6.35975598												
ENSG00000229541	GAPDHP26	0	0												
ENSG00000229542	SSU72P7	0	0												
ENSG00000229543	RP11-90J7.2	0	0												
ENSG00000261166	RP11-775H9.3	0	0												
ENSG00000261167	RP11-517B11.7	20	0.521465977												
ENSG00000213204	RP3-382I10.7	25	0.615501406												
ENSG00000213205	STRADBP1	6	0.424148991												
ENSG00000213203	GIMAP1	0	0												
ENSG00000213201	FABP5P10	0	0												
ENSG00000253516	HMGB1P41	0	0												
ENSG00000261168	RP11-68I18.10	8	0.471602618												
ENSG00000213209	AC005229.7	0	0												
ENSG00000250997	RP11-502M1.1	0	0												
ENSG00000250995	RP13-128O4.3	12	1.023137883												
ENSG00000250994	AC005355.1	0	0												
ENSG00000250993	RP11-404J23.1	0	0												
ENSG00000250992	RP11-826N14.1	0	0												
ENSG00000243939	RP11-200A13.1	0	0												
ENSG00000250990	AC073635.5	1	0.158898287												
ENSG00000250999	RP11-1379J22.5	12	0.876975328												
ENSG00000255312	OR4C7P	0	0												
ENSG00000255313	RP11-1082L8.2	0	0												
ENSG00000255310	AF131215.2	0	0												
ENSG00000255311	RP11-160H12.2	0	0												
ENSG00000255316	MTND6P25	0	0												
ENSG00000255317	RP11-688I9.2	0	0												
ENSG00000255314	RP11-702F3.3	2	0.088752596												
ENSG00000255315	OR8A3P	0	0												
ENSG00000255318	RP11-655M14.13	0	0												
ENSG00000255319	ENPP7P8	0	0												
ENSG00000160883	HK3	1	0.019482044												
ENSG00000160882	CYP11B1	0	0												
ENSG00000232284	GNG12-AS1	4	0.098234557												
ENSG00000160886	LY6K	0	0												
ENSG00000160888	IER2	408	5.85494887												
ENSG00000232282	MTND1P32	0	0												
ENSG00000106384	MOGAT3	0	0												
ENSG00000102802	MEDAG	0	0												
ENSG00000143858	SYT2	3	0.034939386												
ENSG00000143669	LYST	226	0.7796598												
ENSG00000102805	CLN5	187	2.754673788												
ENSG00000102804	TSC22D1	587	3.177506308												
ENSG00000167355	AC104389.28	3	0.087732166												
ENSG00000263797	RP11-146G7.2	0	0												
ENSG00000280502	Metazoa_SRP	10	3.048907975												
ENSG00000242019	KIR3DL3	0	0												
ENSG00000272617	RP11-343C2.12	0	0												
ENSG00000281674	AC087651.2	0	0												
ENSG00000225314	AC018634.9	0	0												
ENSG00000281676	AC012363.2	0	0												
ENSG00000156711	MAPK13	1412	14.7352465												
ENSG00000225311	RP1-91J24.3	0	0												
ENSG00000225310	DNAJC19P4	0	0												
ENSG00000225313	RP11-415J8.3	21	0.224819825												
ENSG00000233455	RP4-667H12.4	0	0												
ENSG00000143850	PLEKHA6	903	8.386397169												
ENSG00000198523	PLN	0	0												
ENSG00000178904	DPY19L3	346	1.482470266												
ENSG00000233454	RP11-196D18.2	0	0												
ENSG00000106399	RPA3	575	9.320936823												
ENSG00000198520	C1orf228	14	0.160918568												
ENSG00000168374	ARF4	1551	19.10807166												
ENSG00000241058	NSUN6	95	1.598643241												
ENSG00000241059	CTD-2061E19.6	0	0												
ENSG00000268439	RP3-461F17.3	31	1.828698205												
ENSG00000268438	BNIP3P27	0	0												
ENSG00000268433	RP11-420K14.2	0	0												
ENSG00000244020	MT1HL1	0	0												
ENSG00000244021	RP11-50D9.1	0	0												
ENSG00000244026	FAM86DP	91	0.962741964												
ENSG00000244024	LARP7P4	0	0												
ENSG00000198625	MDM4	616	1.385787446												
ENSG00000233457	RP11-336N8.1	0	0												
ENSG00000003989	SLC7A2	0	0												
ENSG00000242017	ALG1L15P	16	1.824761368												
ENSG00000157388	CACNA1D	447	3.040348587												
ENSG00000003987	MTMR7	14	0.194107561												
ENSG00000227538	HNRNPFP1	0	0												
ENSG00000204764	RANBP17	93	0.574633403												
ENSG00000204767	FAM196B	0	0												
ENSG00000234709	UPF3AP3	1	0.117778965												
ENSG00000100601	ALKBH1	345	6.600475778												
ENSG00000120156	TEK	1	0.011039983												
ENSG00000255860	RP11-807H22.6	0	0												
ENSG00000255863	AC073610.5	0	0												
ENSG00000255864	RP11-444D3.1	0	0												
ENSG00000161558	TMEM143	81	0.845192764												
ENSG00000279208	bP-21264C1.1	9	1.061137558												
ENSG00000255867	DENND5B-AS1	36	1.951984778												
ENSG00000279206	RP5-991G20.6	4	0.603651351												
ENSG00000131931	THAP1	211	3.944306756												
ENSG00000279204	RP11-175K6.2	1	0.040470073												
ENSG00000100604	CHGA	2	0.035166773												
ENSG00000279202	CTA-113A6.1	0	0												
ENSG00000091140	DLD	1107	11.51783149												
ENSG00000279200	RP11-524F11.3	0	0												
ENSG00000009844	VTA1	784	6.59101578												
ENSG00000254199	AC008691.1	0	0												
ENSG00000254198	RP11-598P20.3	35	7.864125447												
ENSG00000226668	RP11-526D8.7	1	0.013045085												
ENSG00000164975	SNAPC3	527	4.618686488												
ENSG00000226664	RP4-745E8.2	0	0												
ENSG00000226665	SSR1P2	0	0												
ENSG00000226666	HSPA9P1	45	2.00826428												
ENSG00000147573	TRIM55	3	0.047270934												
ENSG00000226660	TRBV2	0	0												
ENSG00000226661	RP5-1139I1.2	0	0												
ENSG00000254195	TPM3P3	0	0												
ENSG00000254194	RP1-273G13.3	0	0												
ENSG00000158008	EXTL1	23	0.401982267												
ENSG00000226157	OR52E3P	0	0												
ENSG00000183269	OR52E8	0	0												
ENSG00000276633	AJ011931.1	0	0												
ENSG00000167825	OR5I1	0	0												
ENSG00000182134	TDRKH	605	4.63479127												
ENSG00000183260	ABHD16B	0	0												
ENSG00000158006	PAFAH2	316	4.750007781												
ENSG00000225323	Z84721.4	0	0												
ENSG00000197428	OR51D1	1	0.080580092												
ENSG00000276637	CTD-2132H18.5	0	0												
ENSG00000173818	ENDOV	325	1.712083339												
ENSG00000176732	PFN4	21	1.021776505												
ENSG00000233909	UBE2V1P4	0	0												
ENSG00000157965	SSX8	0	0												
ENSG00000173810	PPIAP7	0	0												
ENSG00000173811	CCDC13-AS1	2	0.073575974												
ENSG00000233901	LINC01503	14	0.550463082												
ENSG00000233900	RPL17P35	0	0												
ENSG00000233907	FLJ31662	0	0												
ENSG00000233906	RP11-315I14.2	1	0.382160438												
ENSG00000233905	LONRF2P2	4	0.634309651												
ENSG00000184029	DSCR4	8	0.293271911												
ENSG00000230026	RP11-382D8.5	0	0												
ENSG00000165462	PHOX2A	0	0												
ENSG00000214922	HLA-F-AS1	7	0.127861529												
ENSG00000129625	REEP5	2232	32.55103551												
ENSG00000230020	NHS-AS1	0	0												
ENSG00000233325	MIPEPP3	5	0.572392964												
ENSG00000236136	ADORA2BP1	0	0												
ENSG00000205494	OR52A4P	0	0												
ENSG00000205495	OR52J3	0	0												
ENSG00000205496	OR51A2	0	0												
ENSG00000205497	OR51A4	1	0.096148645												
ENSG00000173231	TERF1P1	0	0												
ENSG00000011451	WIZ	903	5.995994163												
ENSG00000233321	RP11-482E14.1	2	0.217721211												
ENSG00000254739	RP13-46H24.1	8	1.324280843												
ENSG00000011454	RABGAP1	1927	14.82509201												
ENSG00000254737	OR10G4	0	0												
ENSG00000254736	BRD9P1	0	0												
ENSG00000254735	HMGB1P42	0	0												
ENSG00000254734	CTD-3138F19.1	0	0												
ENSG00000254733	RP11-317J19.1	0	0												
ENSG00000254732	RP11-691N7.6	2	0.312317323												
ENSG00000254731	CTD-2005H7.1	0	0												
ENSG00000254730	RP11-801G16.2	0	0												
ENSG00000253338	IGLV3-29	0	0												
ENSG00000253339	RP11-434I12.3	0	0												
ENSG00000090238	YPEL3	115	1.207484998												
ENSG00000129197	RPAIN	338	2.812806265												
ENSG00000129194	SOX15	8	0.228511552												
ENSG00000129195	FAM64A	254	3.943072756												
ENSG00000253332	KB-1582A10.1	0	0												
ENSG00000240827	RP11-227H4.1	0	0												
ENSG00000253330	RP11-697N18.3	8	0.653774026												
ENSG00000253331	CTC-207P7.1	0	0												
ENSG00000253336	RP11-468O2.1	2	0.084292251												
ENSG00000240823	RN7SL23P	0	0												
ENSG00000234585	CCT6P3	53	1.028095511												
ENSG00000240821	RPL9P25	6	0.938402173												
ENSG00000257429	RP11-272K23.3	0	0												
ENSG00000205143	ARID3C	24	1.540214137												
ENSG00000173239	LIPM	9	0.457582058												
ENSG00000159352	PSMD4	1990	30.40258238												
ENSG00000235444	PSMB3P2	0	0												
ENSG00000235445	XXbac-B476C20.14	0	0												
ENSG00000235446	RP11-74K19.1	0	0												
ENSG00000197191	CYSRT1	48	3.351182957												
ENSG00000232492	NPM1P13	0	0												
ENSG00000121297	TSHZ3	2	0.028075643												
ENSG00000234333	CYCSP53	0	0												
ENSG00000128573	FOXP2	28	0.075311381												
ENSG00000178295	GEN1	523	2.638186061												
ENSG00000058063	ATP11B	349	2.553716579												
ENSG00000128578	STRIP2	119	1.653197519												
ENSG00000120742	SERP1	1389	10.29171621												
ENSG00000282591	FAM138F	0	0												
ENSG00000144214	LYG1	2	0.125881895												
ENSG00000176945	MUC20	58	0.51973406												
ENSG00000273141	RP11-820I16.4	0	0												
ENSG00000176946	THAP4	615	11.42802349												
ENSG00000174891	RSRC1	641	6.195884649												
ENSG00000170734	POLH	485	7.558884572												
ENSG00000178125	PPP1R42	10	0.203488914												
ENSG00000174898	CATSPERD	0	0												
ENSG00000178127	NDUFV2	719	15.01522403												
ENSG00000258917	ZMYND19P1	3	0.345131876												
ENSG00000124915	DKFZP434K028	0	0												
ENSG00000252355	RN7SKP287	0	0												
ENSG00000075415	SLC25A3	7273	40.71315147												
ENSG00000075413	MARK3	1099	5.186870938												
ENSG00000256771	ZNF253	147	1.955196003												
ENSG00000256774	RP11-268P4.2	0	0												
ENSG00000256777	PDCL3P7	0	0												
ENSG00000243027	RN7SL354P	0	0												
ENSG00000243025	MTAPP1	0	0												
ENSG00000160145	KALRN	47	0.109909413												
ENSG00000243023	UBA52P3	1	0.237099539												
ENSG00000243022	MARK3P3	0	0												
ENSG00000243020	RPL7P39	4	0.486815605												
ENSG00000252350	RPPH1-3P	0	0												
ENSG00000267609	SNX33P1	0	0												
ENSG00000248905	FMN1	1324	3.306559772												
ENSG00000248907	MTND2P33	0	0												
ENSG00000248901	AC008834.1	0	0												
ENSG00000248903	AP000867.14	0	0												
ENSG00000248909	HMGB1P21	1	0.155889886												
ENSG00000248908	RP11-730N24.1	0	0												
ENSG00000235710	RP5-1097F14.3	0	0												
ENSG00000241886	RP11-242C19.2	1	0.161160185												
ENSG00000277315	RP1-209B9.2	0	0												
ENSG00000277313	7SK	0	0												
ENSG00000241881	U66059.58	0	0												
ENSG00000277311	Six3os1_2	2	0.834765196												
ENSG00000241889	RP11-435F17.3	14	1.727134168												
ENSG00000241888	RPSAP37	0	0												
ENSG00000274954	RP11-56B16.6	0	0												
ENSG00000274956	UG0898H09	0	0												
ENSG00000274959	SPDYE13P	0	0												
ENSG00000234112	RP11-145A3.4	1	0.300903734												
