gene_id	gene_name	MCF7_count	MCF7_FPKM																			
ENSG00000213465	ARL2	504	11.03941462																			
ENSG00000213462	ERV3-1	114	2.064739186																			
ENSG00000213463	SYNJ2BP	749	8.336089608																			
ENSG00000223847	RP5-925F19.1	0	0																			
ENSG00000213461	RP13-235E23.1	0	0																			
ENSG00000257621	PSMA3-AS1	262	1.772559595																			
ENSG00000257622	RP11-44N21.4	0	0																			
ENSG00000257624	RP1-128M12.3	0	0																			
ENSG00000109501	WFS1	715	7.618689941																			
ENSG00000165474	GJB2	15	0.286390078																			
ENSG00000258427	RBM8B	241	39.95778751																			
ENSG00000258426	RP11-452D21.1	0	0																			
ENSG00000258425	CTD-2207P18.1	0	0																			
ENSG00000258424	RP11-471B22.2	5	1.450724851																			
ENSG00000074319	TSG101	1011	13.37827738																			
ENSG00000258422	RP11-486O13.2	0	0																			
ENSG00000258421	FXNP1	0	0																			
ENSG00000258420	RP11-403B2.3	0	0																			
ENSG00000074317	SNCB	1	0.01914727																			
ENSG00000112739	PRPF4B	1672	10.1131922																			
ENSG00000258429	PDF	366	27.51161777																			
ENSG00000258428	RP11-1085N6.2	1	0.125242433																			
ENSG00000204335	SP5	9	0.342092323																			
ENSG00000183655	KLHL25	223	2.054287896																			
ENSG00000183654	11-Mar	1	0.032996016																			
ENSG00000257900	RP11-454K7.1	2	0.317676975																			
ENSG00000055483	USP36	588	2.621108015																			
ENSG00000257193	RP11-818F20.4	1	0.203372643																			
ENSG00000257191	RP11-390N6.1	0	0																			
ENSG00000257194	RP11-567C2.1	4	0.375997801																			
ENSG00000257195	HNRNPA1P50	0	0																			
ENSG00000257198	FAM205BP	0	0																			
ENSG00000257199	RP11-669B18.1	1	0.147281711																			
ENSG00000116922	C1orf109	221	1.72234572																			
ENSG00000001626	CFTR	2	0.01684441																			
ENSG00000104177	MYEF2	637	1.98893739																			
ENSG00000175018	TEX36	0	0																			
ENSG00000001629	ANKIB1	1189	11.37322174																			
ENSG00000214335	CTAGE16P	0	0																			
ENSG00000240302	RN7SL717P	0	0																			
ENSG00000006071	ABCC8	27	0.198511214																			
ENSG00000107485	GATA3	9335	143.3092885																			
ENSG00000250656	ST3GAL1P1	1	0.085841707																			
ENSG00000218261	RP11-96J19.1	0	0																			
ENSG00000218265	RPS4XP7	0	0																			
ENSG00000236496	GPS2P1	1	0.088279403																			
ENSG00000055732	MCOLN3	140	1.053173217																			
ENSG00000264251	RN7SL819P	0	0																			
ENSG00000214330	ABCD1P5	1	0.115442296																			
ENSG00000181873	IBA57	86	0.701380072																			
ENSG00000168959	GRM5	1	0.007687996																			
ENSG00000168958	MFF	482	2.392403924																			
ENSG00000197568	HHLA3	68	1.490568287																			
ENSG00000242337	TFP1	0	0																			
ENSG00000242338	BMS1P4	27	1.076087115																			
ENSG00000242339	RP11-735B13.2	0	0																			
ENSG00000155052	CNTNAP5	0	0																			
ENSG00000168952	STXBP6	6	0.039053387																			
ENSG00000168955	TM4SF20	0	0																			
ENSG00000197563	PIGN	300	2.292869759																			
ENSG00000236497	RP11-66A2.2	0	0																			
ENSG00000197561	ELANE	0	0																			
ENSG00000256577	RP11-283I3.2	1	0.113782341																			
ENSG00000256576	RP13-977J11.2	1	0.058654644																			
ENSG00000054282	SDCCAG8	129	1.502983389																			
ENSG00000256571	RP11-274J7.2	0	0																			
ENSG00000234424	RP11-213G2.1	5	0.281329965																			
ENSG00000186063	AIDA	135	1.929564834																			
ENSG00000053770	AP5M1	547	2.887416847																			
ENSG00000249425	RP11-502M1.2	0	0																			
ENSG00000229994	RPL5P4	49	4.814018439																			
ENSG00000229992	HMGB3P9	0	0																			
ENSG00000229991	AKR1B1P1	0	0																			
ENSG00000109182	CWH43	2	0.037229894																			
ENSG00000125510	OPRL1	1	0.023487181																			
ENSG00000236494	RP11-89N17.4	0	0																			
ENSG00000187730	GABRD	19	0.85779374																			
ENSG00000229999	RP5-1042K10.10	0	0																			
ENSG00000250853	RNF138P1	2	0.318840627																			
ENSG00000204941	PSG5	1	0.011441048																			
ENSG00000250850	RP11-297B17.3	0	0																			
ENSG00000204947	ZNF425	57	1.086633435																			
ENSG00000204946	ZNF783	504	5.02239653																			
ENSG00000204949	FAM83A-AS1	3	0.13262086																			
ENSG00000205667	ARSH	2	0.09284639																			
ENSG00000237640	RP4-604G5.1	0	0																			
ENSG00000258304	RP11-453D16.1	0	0																			
ENSG00000159882	ZNF230	43	0.350924376																			
ENSG00000182521	TBPL2	0	0																			
ENSG00000159885	ZNF222	23	0.553497455																			
ENSG00000159884	CCDC107	36	0.64744937																			
ENSG00000258302	RP11-981P6.1	5	0.254364381																			
ENSG00000197692	CBX3P7	0	0																			
ENSG00000109184	DCUN1D4	518	2.913871175																			
ENSG00000197694	SPTAN1	3408	13.4278861																			
ENSG00000197696	NMB	123	5.784185818																			
ENSG00000111058	ACSS3	791	3.973480651																			
ENSG00000260198	RP11-441F2.2	0	0																			
ENSG00000258300	NUTF2P2	2	0.453351516																			
ENSG00000260194	RP11-357N13.2	0	0																			
ENSG00000260196	RP1-239B22.5	34	1.026558436																			
ENSG00000202395	RN7SKP1	0	0																			
ENSG00000202392	RN7SKP292	0	0																			
ENSG00000260192	RP11-756H20.1	0	0																			
ENSG00000260193	RP11-83N9.5	12	0.509771543																			
ENSG00000246523	RP11-736K20.6	9	0.390135169																			
ENSG00000204498	NFKBIL1	153	5.126186559																			
ENSG00000246526	RP11-539L10.2	3	0.143399491																			
ENSG00000246528	RP11-159H10.3	0	0																			
ENSG00000203446	AC004988.1	0	0																			
ENSG00000203441	LINC00449	7	0.698743621																			
ENSG00000110801	PSMD9	524	3.105146947																			
ENSG00000007306	CEACAM7	0	0																			
ENSG00000104827	CGB	0	0																			
ENSG00000104826	LHB	0	0																			
ENSG00000104825	NFKBIB	312	5.489794943																			
ENSG00000104824	HNRNPL	2840	22.20890786																			
ENSG00000104823	ECH1	1508	23.28608086																			
ENSG00000151379	MSGN1	0	0																			
ENSG00000107738	C10orf54	1	0.014735651																			
ENSG00000199856	U3	0	0																			
ENSG00000107731	UNC5B	131	1.63388392																			
ENSG00000107736	CDH23	4	0.013425904																			
ENSG00000233606	OR6C66P	0	0																			
ENSG00000151376	ME3	3	0.04005683																			
ENSG00000237439	RP1-127L4.10	0	0																			
ENSG00000237438	CECR7	16	0.251707185																			
ENSG00000237433	RPSAP11	2	0.197601569																			
ENSG00000106460	TMEM106B	519	2.654929834																			
ENSG00000106462	EZH2	1179	12.89755975																			
ENSG00000237437	ASS1P12	8	0.567520724																			
ENSG00000237436	RP11-312B8.1	6	1.258460112																			
ENSG00000237435	RP11-147C23.1	0	0																			
ENSG00000237434	RP11-15P13.1	0	0																			
ENSG00000120948	TARDBP	1050	5.205438775																			
ENSG00000120949	TNFRSF8	1	0.012249295																			
ENSG00000277011	RP13-895J2.6	0	0																			
ENSG00000277010	RP11-616M22.12	2	0.344726697																			
ENSG00000277013	CTC-526N19.1	67	2.858825086																			
ENSG00000120942	UBIAD1	235	3.09651491																			
ENSG00000233603	JTBP1	0	0																			
ENSG00000009335	UBE3C	2856	19.45227303																			
ENSG00000187823	ZCCHC16	0	0																			
ENSG00000187821	HELT	0	0																			
ENSG00000253585	KB-1184D12.1	0	0																			
ENSG00000160439	RDH13	300	1.440426592																			
ENSG00000140505	CYP1A2	2	0.063814876																			
ENSG00000140506	LMAN1L	0	0																			
ENSG00000237385	RP11-165J3.5	0	0																			
ENSG00000237387	CTA-407F11.7	0	0																			
ENSG00000177291	GJD4	0	0																			
ENSG00000237381	RP3-455H14.1	0	0																			
ENSG00000280719	PCAT5	0	0																			
ENSG00000177294	FBXO39	1	0.022984814																			
ENSG00000237382	RPL21P121	0	0																			
ENSG00000240207	RP11-379F4.4	12	0.195347277																			
ENSG00000240204	SMKR1	34	2.028490727																			
ENSG00000240205	RN7SL865P	0	0																			
ENSG00000240202	RN7SL223P	0	0																			
ENSG00000237388	OR4A47	28	2.290618185																			
ENSG00000240201	RP11-269C4.1	0	0																			
ENSG00000205726	ITSN1	499	1.328665879																			
ENSG00000244968	LIFR-AS1	125	1.91492695																			
ENSG00000261515	VN1R70P	0	0																			
ENSG00000261051	RP11-274H2.5	11	0.457030263																			
ENSG00000163312	HELQ	74	1.026012681																			
ENSG00000275881	Metazoa_SRP	2	0.635353949																			
ENSG00000163319	MRPS18C	189	2.359989619																			
ENSG00000095321	CRAT	563	7.465918485																			
ENSG00000115539	PDCL3	449	18.17821042																			
ENSG00000179262	RAD23A	2186	25.11947426																			
ENSG00000090104	RGS1	1	0.013061748																			
ENSG00000255121	RP11-110I1.12	83	3.77860828																			
ENSG00000255120	OVOL1-AS1	1	0.12707079																			
ENSG00000255123	MTND5P21	0	0																			
ENSG00000255122	RP11-303G3.6	1	0.467975758																			
ENSG00000276760	AC136352.4	0	0																			
ENSG00000255124	RP11-680F20.5	1	0.175490909																			
ENSG00000255127	RP11-676F20.2	0	0																			
ENSG00000276763	RP11-381E24.4	11	2.506487962																			
ENSG00000255129	RP11-839D17.3	8	0.495974308																			
ENSG00000156486	KCNS2	10	0.091059202																			
ENSG00000276768	RP5-1116H23.5	0	0																			
ENSG00000257435	RP11-267D19.1	0	0																			
ENSG00000261837	RP11-264L1.3	1	0.123116678																			
ENSG00000136213	CHST12	386	1.592535937																			
ENSG00000261831	RP11-533E19.2	0	0																			
ENSG00000051596	THOC3	576	7.495567995																			
ENSG00000137166	FOXP4	866	4.961223103																			
ENSG00000137161	CNPY3	676	24.40576222																			
ENSG00000214561	RBBP4P4	3	0.202583765																			
ENSG00000137168	PPIL1	722	34.72175832																			
ENSG00000225508	SSXP5	0	0																			
ENSG00000225509	AIFM1P1	0	0																			
ENSG00000128829	EIF2AK4	961	5.789737959																			
ENSG00000225505	RP11-330C7.3	0	0																			
ENSG00000225506	CYP4A22-AS1	7	0.661568336																			
ENSG00000225507	AC069282.6	8	1.323855377																			
ENSG00000105376	ICAM5	72	1.063322129																			
ENSG00000225502	GAPDHP16	0	0																			
ENSG00000282625	MRPL57P8	0	0																			
ENSG00000157021	FAM92A1P1	47	4.59677905																			
ENSG00000157020	SEC13	2269	17.31434352																			
ENSG00000261838	RP11-303E16.6	1	0.175490909																			
ENSG00000105371	ICAM4	0	0																			
ENSG00000250726	RP11-616K6.1	0	0																			
ENSG00000109452	INPP4B	1261	6.387914709																			
ENSG00000184032	KRTAP20-2	0	0																			
ENSG00000184033	CTAG1B	2	0.072355354																			
ENSG00000179841	AKAP5	65	0.622570004																			
ENSG00000179840	PIK3CD-AS1	0	0																			
ENSG00000273797	RP11-1046B16.3	0	0																			
ENSG00000179846	NKPD1	2	0.020278041																			
ENSG00000267201	AC005624.2	0	0																			
ENSG00000122390	NAA60	1020	4.768553628																			
ENSG00000126432	PRDX5	1242	76.67355469																			
ENSG00000204130	RUFY2	332	1.850239158																			
ENSG00000204131	NHSL2	28	0.102944783																			
ENSG00000231154	MORF4L2-AS1	39	1.627413915																			
ENSG00000204136	GGTA1P	4	0.05184246																			
ENSG00000204138	PHACTR4	650	4.243861531																			
ENSG00000267207	RP11-264B14.1	0	0																			
ENSG00000239775	AC017116.11	0	0																			
ENSG00000268191	CTD-2396E7.10	0	0																			
ENSG00000268193	AC002985.3	1	0.12707079																			
ENSG00000173991	TCAP	4	0.128667393																			
ENSG00000268199	CTD-3137H5.1	1	0.145314676																			
ENSG00000148483	TMEM236	1	0.015930361																			
ENSG00000173992	CCS	209	3.040166687																			
ENSG00000270359	RP11-2G1.3	0	0																			
ENSG00000270352	RP11-111N20.4	0	0																			
ENSG00000270350	MTND4LP5	0	0																			
ENSG00000270356	IGHV1OR15-4	0	0																			
ENSG00000270354	RP11-547M24.1	0	0																			
ENSG00000148482	SLC39A12	1	0.023242588																			
ENSG00000159147	DONSON	382	3.482889833																			
ENSG00000130309	COLGALT1	1036	11.83910793																			
ENSG00000272840	RP11-379B18.6	0	0																			
ENSG00000159140	SON	3854	15.58444637																			
ENSG00000272842	RP11-513M16.7	7	1.088043638																			
ENSG00000130305	NSUN5	539	7.557531552																			
ENSG00000130304	SLC27A1	72	0.524980787																			
ENSG00000130307	USHBP1	3	0.029212493																			
ENSG00000272849	RP11-347I19.8	15	2.282609031																			
ENSG00000130300	PLVAP	1	0.028078545																			
ENSG00000130303	BST2	379	21.33895133																			
ENSG00000279400	CTD-2353F22.2	0	0																			
ENSG00000122971	ACADS	101	2.557176017																			
ENSG00000122970	IFT81	135	1.151724967																			
ENSG00000263914	MTND2P13	0	0																			
ENSG00000145817	YIPF5	514	7.64673878																			
ENSG00000080986	NDC80	798	17.61647912																			
ENSG00000253279	FAM183CP	0	0																			
ENSG00000253278	IGKV2-10	0	0																			
ENSG00000253276	CCDC71L	53	0.794453987																			
ENSG00000253275	RP11-566H8.1	0	0																			
ENSG00000253274	IGHV1-67	0	0																			
ENSG00000145819	ARHGAP26	26	0.10137658																			
ENSG00000253271	RP11-1059L18.1	0	0																			
ENSG00000253270	RP11-1105O14.1	0	0																			
ENSG00000154040	CABYR	65	0.68864608																			
ENSG00000174173	TRMT10C	472	14.4870073																			
ENSG00000232267	ACTR3P2	1	0.06924701																			
ENSG00000174171	RP11-23P13.6	0	0																			
ENSG00000232261	RP4-560B9.5	0	0																			
ENSG00000174177	CTU2	359	5.701342759																			
